Time [s],TX,RX
23.687533600,1,1
23.687551000,1,0
23.687559640,1,1
23.687577040,1,0
23.687585720,1,1
23.687594360,1,0
23.687620440,1,1
23.687629120,1,0
23.687646480,1,1
23.687663840,1,0
23.687672520,1,1
23.687681200,1,0
23.687689880,1,1
23.687698560,1,0
23.687715920,1,1
23.687724640,1,0
23.687733280,1,1
23.687750680,1,0
23.687759360,1,1
23.687768040,1,0
23.687776720,1,1
23.687794080,1,0
23.687811440,1,1
23.687837480,1,0
23.687846160,1,1
23.687854840,1,0
23.687863520,1,1
23.687880880,1,0
23.687889560,1,1
23.687898280,1,0
23.687906920,1,1
23.687924320,1,0
23.687933000,1,1
23.687941680,1,0
23.687993760,1,1
23.688002440,1,0
23.688019800,1,1
23.688028480,1,0
23.688054520,1,1
23.688063240,1,0
23.688071920,1,1
23.688097960,1,0
23.688106640,1,1
23.688115320,1,0
23.688124000,1,1
23.688158720,1,0
23.688167400,1,1
23.688184760,1,0
23.688193440,1,1
23.688202120,1,0
23.688254200,1,1
23.688262920,1,0
23.688280280,1,1
23.688288960,1,0
23.688323680,1,1
23.688349760,1,0
23.688367080,1,1
23.688375800,1,0
23.688393120,1,1
23.688410520,1,0
23.688427840,1,1
23.688445240,1,0
23.688453920,1,1
23.688462600,1,0
23.688471280,1,1
23.688479960,1,0
23.688514680,1,1
23.688532040,1,0
23.688540720,1,1
23.688549440,1,0
23.688558120,1,1
23.688575480,1,0
23.688601520,1,1
23.688618880,1,0
23.688627560,1,1
23.688636240,1,0
23.688644920,1,1
23.688670960,1,0
23.688679640,1,1
23.688697040,1,0
23.688714360,1,1
23.688723080,1,0
23.688766480,1,1
23.688783840,1,0
23.688801200,1,1
23.688809880,1,0
23.688853280,1,1
23.688870680,1,0
23.688888000,1,1
23.688896720,1,0
23.688940120,1,1
23.688957480,1,0
23.688974840,1,1
23.688983520,1,0
23.689009560,1,1
23.689026920,1,0
23.689035600,1,1
23.689044320,1,0
23.689061680,1,1
23.689070360,1,0
23.689122440,1,1
23.689131120,1,0
23.689148480,1,1
23.689157160,1,0
23.689165840,1,1
23.689174520,1,0
23.689183240,1,1
23.689191880,1,0
23.689209280,1,1
23.689226640,1,0
23.689235320,1,1
23.689244000,1,0
23.689261360,1,1
23.689287400,1,0
23.689296080,1,1
23.689313440,1,0
23.689322120,1,1
23.689330800,1,0
23.689356880,1,1
23.689365520,1,0
23.689382920,1,1
23.689400280,1,0
23.689408960,1,1
23.689417640,1,0
23.689469720,1,1
23.689478400,1,0
23.689495760,1,1
23.689504440,1,0
23.689539160,1,1
23.689565240,1,0
23.689582600,1,1
23.689591280,1,0
23.689608640,1,1
23.689626000,1,0
23.689643360,1,1
23.689660720,1,0
23.689669440,1,1
23.689678080,1,0
23.689695480,1,1
23.689712800,1,0
23.689730200,1,1
23.689747560,1,0
23.689756240,1,1
23.689764920,1,0
23.689782280,1,1
23.689799640,1,0
23.689817000,1,1
23.689834360,1,0
23.689843080,1,1
23.689851720,1,0
23.689869120,1,1
23.689886480,1,0
23.689903840,1,1
23.689921200,1,0
23.689929880,1,1
23.689938560,1,0
23.689947240,1,1
23.689973280,1,0
23.689981960,1,1
23.689999320,1,0
23.690016720,1,1
23.690025360,1,0
23.690051440,1,1
23.690060120,1,0
23.690077480,1,1
23.690094840,1,0
23.690103520,1,1
23.690112200,1,0
23.690120880,1,1
23.690138240,1,0
23.690164280,1,1
23.690181680,1,0
23.690190360,1,1
23.690199000,1,0
23.690251120,1,1
23.690259800,1,0
23.690277160,1,1
23.690285840,1,0
23.690303200,1,1
23.690329280,1,0
23.690337920,1,1
23.690346640,1,0
23.690364000,1,1
23.690372680,1,0
23.690390040,1,1
23.690416080,1,0
23.690424760,1,1
23.690433440,1,0
23.690450800,1,1
23.690459480,1,0
23.690476840,1,1
23.690502920,1,0
23.690511560,1,1
23.690520280,1,0
23.690537640,1,1
23.690546320,1,0
23.690598400,1,1
23.690607080,1,0
23.690624440,1,1
23.690633120,1,0
23.690641800,1,1
23.690676560,1,0
23.690693920,1,1
23.690702600,1,0
23.690711280,1,1
23.690719960,1,0
23.690728640,1,1
23.690746000,1,0
23.690754680,1,1
23.690763360,1,0
23.690780720,1,1
23.690789400,1,0
23.690798080,1,1
23.690806760,1,0
23.690824120,1,1
23.690832800,1,0
23.690841520,1,1
23.690850200,1,0
23.690884920,1,1
23.838075800,1,0
23.838127880,1,1
23.838136600,1,0
23.838153920,1,1
23.838162640,1,0
23.838214720,1,1
23.838223400,1,0
23.838240760,1,1
23.838249480,1,0
23.838301560,1,1
23.838310240,1,0
23.838327600,1,1
23.838336280,1,0
23.838362320,1,1
23.838379680,1,0
23.838397040,1,1
23.838405720,1,0
23.838414400,1,1
23.838423120,1,0
23.838431760,1,1
23.838466520,1,0
23.838475200,1,1
23.838492560,1,0
23.838501240,1,1
23.838509920,1,0
23.838518600,1,1
23.838527280,1,0
23.838562000,1,1
23.838579360,1,0
23.838588040,1,1
23.838596760,1,0
23.838622800,1,1
23.838631480,1,0
23.838648840,1,1
23.838666200,1,0
23.838674880,1,1
23.838683560,1,0
23.838692240,1,1
23.838700920,1,0
23.838718280,1,1
23.838726960,1,0
23.838735640,1,1
23.838753000,1,0
23.838761680,1,1
23.838770400,1,0
23.838787720,1,1
23.838813800,1,0
23.838822480,1,1
23.838839840,1,0
23.838848520,1,1
23.838857200,1,0
23.838865880,1,1
23.838891920,1,0
23.838909320,1,1
23.838926640,1,0
23.838935360,1,1
23.838944040,1,0
23.838996120,1,1
23.839004800,1,0
23.839022160,1,1
23.839030840,1,0
23.839056880,1,1
23.839065560,1,0
23.839091600,1,1
23.839100320,1,0
23.839109000,1,1
23.839117680,1,0
23.839126320,1,1
23.839135040,1,0
23.839143720,1,1
23.839152400,1,0
23.839169760,1,1
23.839187120,1,0
23.839195800,1,1
23.839204480,1,0
23.839221840,1,1
23.839239200,1,0
23.839247880,1,1
23.839273960,1,0
23.839282640,1,1
23.839291320,1,0
23.839300000,1,1
23.839308680,1,0
23.839326040,1,1
23.839334720,1,0
23.839343400,1,1
23.839360760,1,0
23.839369440,1,1
23.839378120,1,0
23.839386800,1,1
23.839404160,1,0
23.839430240,1,1
23.839447600,1,0
23.839456280,1,1
23.839464960,1,0
23.839473640,1,1
23.839482320,1,0
23.839491000,1,1
23.839499680,1,0
23.839517040,1,1
23.839534400,1,0
23.839543080,1,1
23.839551760,1,0
23.839603880,1,1
23.839612560,1,0
23.839629920,1,1
23.839638600,1,0
23.839664640,1,1
23.839673320,1,0
23.839682000,1,1
23.839690680,1,0
23.839699360,1,1
23.839708080,1,0
23.839716720,1,1
23.839725400,1,0
23.839742800,1,1
23.839751440,1,0
23.839768840,1,1
23.839794880,1,0
23.839803560,1,1
23.839812240,1,0
23.839820920,1,1
23.839829600,1,0
23.839838280,1,1
23.839846960,1,0
23.839864320,1,1
23.839881720,1,0
23.839890360,1,1
23.839899040,1,0
23.839907760,1,1
23.839916440,1,0
23.839925080,1,1
23.839933800,1,0
23.839951160,1,1
23.839968520,1,0
23.839977200,1,1
23.839985880,1,0
23.840037960,1,1
23.840046640,1,0
23.840064000,1,1
23.840072720,1,0
23.840098720,1,1
23.840107440,1,0
23.840116120,1,1
23.840142160,1,0
23.840150840,1,1
23.840159520,1,0
23.840168200,1,1
23.840202920,1,0
23.840211600,1,1
23.840229000,1,0
23.840237640,1,1
23.840246360,1,0
23.840298440,1,1
23.840307120,1,0
23.840324480,1,1
23.840333160,1,0
23.840376560,1,1
23.840393960,1,0
23.840411280,1,1
23.840420000,1,0
23.840463400,1,1
23.840480760,1,0
23.840498120,1,1
23.840506800,1,0
23.840550200,1,1
23.840567600,1,0
23.840584920,1,1
23.840593640,1,0
23.840637040,1,1
23.840654400,1,0
23.840671760,1,1
23.840680480,1,0
23.840723840,1,1
23.840741240,1,0
23.840758560,1,1
23.840767280,1,0
23.840810680,1,1
23.840828040,1,0
23.840845400,1,1
23.840854120,1,0
23.840897480,1,1
23.840914880,1,0
23.840932240,1,1
23.840940920,1,0
23.840984320,1,1
23.841001680,1,0
23.841019040,1,1
23.841027760,1,0
23.841062480,1,1
23.841088520,1,0
23.841105880,1,1
23.841114560,1,0
23.841131920,1,1
23.841149280,1,0
23.841166640,1,1
23.841184000,1,0
23.841192680,1,1
23.841201400,1,0
23.841210040,1,1
23.841218760,1,0
23.841253480,1,1
23.841270840,1,0
23.841279520,1,1
23.841288200,1,0
23.841305560,1,1
23.841314240,1,0
23.841340280,1,1
23.841357640,1,0
23.841366320,1,1
23.841375040,1,0
23.841383680,1,1
23.841392400,1,0
23.841401080,1,1
23.841409760,1,0
23.841418400,1,1
23.841435800,1,0
23.841453160,1,1
23.841461840,1,0
23.841505240,1,1
23.841522600,1,0
23.841540000,1,1
23.841548680,1,0
23.841592080,1,1
23.841609440,1,0
23.841626800,1,1
23.841635480,1,0
23.841678880,1,1
23.841696240,1,0
23.841713640,1,1
23.841722320,1,0
23.841748360,1,1
23.841765720,1,0
23.841774400,1,1
23.841783080,1,0
23.841800440,1,1
23.841809120,1,0
23.841861240,1,1
23.841869880,1,0
23.841887280,1,1
23.841895960,1,0
23.841904640,1,1
23.841913320,1,0
23.841922000,1,1
23.841930680,1,0
23.841948040,1,1
23.841965400,1,0
23.841974080,1,1
23.841982760,1,0
23.842000120,1,1
23.842026200,1,0
23.842034880,1,1
23.842052240,1,0
23.842060920,1,1
23.842069600,1,0
23.842095640,1,1
23.842104320,1,0
23.842121680,1,1
23.842139040,1,0
23.842147720,1,1
23.842156400,1,0
23.842208520,1,1
23.842217200,1,0
23.842234560,1,1
23.842243240,1,0
23.842286640,1,1
23.842304000,1,0
23.842321360,1,1
23.842330040,1,0
23.842373480,1,1
23.842390840,1,0
23.842408200,1,1
23.842416880,1,0
23.842460280,1,1
23.842477640,1,0
23.842495000,1,1
23.842503680,1,0
23.842547120,1,1
23.842564480,1,0
23.842581840,1,1
23.842590520,1,0
23.842633920,1,1
23.842651280,1,0
23.842668640,1,1
23.842677320,1,0
23.842720760,1,1
23.842738120,1,0
23.842755480,1,1
23.842764160,1,0
23.842807560,1,1
23.842824960,1,0
23.842842280,1,1
23.842851000,1,0
23.842894400,1,1
23.842911760,1,0
23.842929120,1,1
23.842937800,1,0
23.842972520,1,1
23.842998600,1,0
23.843015920,1,1
23.843024640,1,0
23.843042000,1,1
23.843059360,1,0
23.843076720,1,1
23.843094080,1,0
23.843102760,1,1
23.843111440,1,0
23.843120120,1,1
23.843128800,1,0
23.843163520,1,1
23.843180920,1,0
23.843189560,1,1
23.843198280,1,0
23.843206960,1,1
23.843224320,1,0
23.843250360,1,1
23.843267720,1,0
23.843276400,1,1
23.843285120,1,0
23.843302440,1,1
23.843319840,1,0
23.843328480,1,1
23.843345880,1,0
23.843363200,1,1
23.843371920,1,0
23.843389280,1,1
23.843397960,1,0
23.843424000,1,1
23.843441360,1,0
23.843450040,1,1
23.843458760,1,0
23.843467400,1,1
23.843476080,1,0
23.843510800,1,1
23.843528200,1,0
23.843536880,1,1
23.843545560,1,0
23.843554240,1,1
23.843580280,1,0
23.843588960,1,1
23.843606320,1,0
23.843623680,1,1
23.843632400,1,0
23.843684480,1,1
23.843693160,1,0
23.843710520,1,1
23.843719200,1,0
23.843736560,1,1
23.843762600,1,0
23.843771280,1,1
23.843779960,1,0
23.843797320,1,1
23.843806040,1,0
23.843823360,1,1
23.843849440,1,0
23.843858120,1,1
23.843866800,1,0
23.843884160,1,1
23.843892840,1,0
23.843910200,1,1
23.843936240,1,0
23.843944920,1,1
23.843953600,1,0
23.843970960,1,1
23.843979680,1,0
23.844031760,1,1
23.844040440,1,0
23.844057800,1,1
23.844066480,1,0
23.844075160,1,1
23.844109880,1,0
23.844127240,1,1
23.844135920,1,0
23.844144640,1,1
23.844153320,1,0
23.844161960,1,1
23.844179360,1,0
23.844188040,1,1
23.844196720,1,0
23.844214080,1,1
23.844222760,1,0
23.844231440,1,1
23.844240120,1,0
23.844257480,1,1
23.844266160,1,0
23.844274840,1,1
23.844283520,1,0
23.844318280,1,1
24.000770840,1,0
24.000779520,1,1
24.000805560,1,0
24.000814240,1,1
24.000822920,1,0
24.000831600,1,1
24.000840280,1,0
24.000848960,1,1
24.000857640,1,0
24.000866320,1,1
24.000875000,1,0
24.000918440,1,1
24.000927080,1,0
24.000935760,1,1
24.000944480,1,0
24.000961800,1,1
24.000970520,1,0
24.000987880,1,1
24.000996560,1,0
24.001005240,1,1
24.001013920,1,0
24.001022600,1,1
24.001031280,1,0
24.001048640,1,1
24.001074680,1,0
24.001092080,1,1
24.001100720,1,0
24.001109440,1,1
24.001118120,1,0
24.001126800,1,1
24.001135480,1,0
24.001152840,1,1
24.001161520,1,0
24.001178880,1,1
24.001187560,1,0
24.001196240,1,1
24.001204920,1,0
24.001222280,1,1
24.001248360,1,0
24.001265720,1,1
24.001274400,1,0
24.001283080,1,1
24.001291760,1,0
24.001300440,1,1
24.001326480,1,0
24.001352520,1,1
24.001361200,1,0
24.001369880,1,1
24.001378560,1,0
24.001395920,1,1
24.001404640,1,0
24.001413280,1,1
24.001439360,1,0
24.001456720,1,1
24.001465400,1,0
24.001517480,1,1
24.001526160,1,0
24.001543520,1,1
24.001552200,1,0
24.001560880,1,1
24.001569600,1,0
24.001578280,1,1
24.001586920,1,0
24.001604320,1,1
24.001621680,1,0
24.001630360,1,1
24.001639040,1,0
24.001665080,1,1
24.001673760,1,0
24.001682440,1,1
24.001708480,1,0
24.001717200,1,1
24.001725840,1,0
24.001760560,1,1
24.001769280,1,0
24.001777960,1,1
24.001795320,1,0
24.001804000,1,1
24.001812680,1,0
24.001821360,1,1
24.001830040,1,0
24.001864760,1,1
24.001882160,1,0
24.001890840,1,1
24.001899480,1,0
24.001908160,1,1
24.001925560,1,0
24.001951600,1,1
24.001968960,1,0
24.001977640,1,1
24.001986320,1,0
24.002012360,1,1
24.002021040,1,0
24.002029720,1,1
24.002055800,1,0
24.002064480,1,1
24.002073120,1,0
24.002125240,1,1
24.002133920,1,0
24.002151280,1,1
24.002159960,1,0
24.002168640,1,1
24.002177320,1,0
24.002194680,1,1
24.002203400,1,0
24.002212040,1,1
24.002229440,1,0
24.002238120,1,1
24.002246800,1,0
24.002255480,1,1
24.002272840,1,0
24.002290200,1,1
24.002316240,1,0
24.002324920,1,1
24.002333600,1,0
24.002385680,1,1
24.002394400,1,0
24.002411760,1,1
24.002420440,1,0
24.002437800,1,1
24.002463840,1,0
24.002472520,1,1
24.002489880,1,0
24.002498560,1,1
24.002507240,1,0
24.002515920,1,1
24.002550680,1,0
24.002559320,1,1
24.002576720,1,0
24.002585400,1,1
24.002594080,1,0
24.002620120,1,1
24.002628800,1,0
24.002637480,1,1
24.002663520,1,0
24.002672200,1,1
24.002680880,1,0
24.002732960,1,1
24.002741680,1,0
24.002759040,1,1
24.002767720,1,0
24.002776400,1,1
24.002793760,1,0
24.002811120,1,1
24.002837160,1,0
24.002845840,1,1
24.002854560,1,0
24.002863240,1,1
24.002871880,1,0
24.002880560,1,1
24.002889280,1,0
24.002906600,1,1
24.002924000,1,0
24.002932680,1,1
24.002941360,1,0
24.002967400,1,1
24.002976080,1,0
24.002984760,1,1
24.003010800,1,0
24.003019480,1,1
24.003028200,1,0
24.003045520,1,1
24.003071600,1,0
24.003080240,1,1
24.003088960,1,0
24.003106320,1,1
24.003115000,1,0
24.003167080,1,1
24.003175800,1,0
24.003193120,1,1
24.003201840,1,0
24.003219160,1,1
24.003245240,1,0
24.003262600,1,1
24.003271280,1,0
24.003279960,1,1
24.003288640,1,0
24.003297320,1,1
24.003332040,1,0
24.003340720,1,1
24.003358080,1,0
24.003366760,1,1
24.003375480,1,0
24.003401520,1,1
24.003410200,1,0
24.003418880,1,1
24.003444920,1,0
24.003453600,1,1
24.003462280,1,0
24.003514360,1,1
24.003523080,1,0
24.003540400,1,1
24.003549120,1,0
24.003557800,1,1
24.003566480,1,0
24.003583840,1,1
24.003592520,1,0
24.003601200,1,1
24.003618560,1,0
24.003627240,1,1
24.003635920,1,0
24.003653280,1,1
24.003679320,1,0
24.003688000,1,1
24.003705360,1,0
24.003714080,1,1
24.003722760,1,0
24.003731440,1,1
24.003748800,1,0
24.003774840,1,1
24.003792200,1,0
24.003800880,1,1
24.003809560,1,0
24.003835640,1,1
24.003852960,1,0
24.003861680,1,1
24.003879040,1,0
24.003887720,1,1
24.003896400,1,0
24.003905080,1,1
24.003913760,1,0
24.003922440,1,1
24.003931120,1,0
24.003939800,1,1
24.003965840,1,0
24.003974520,1,1
24.003983200,1,0
24.004009280,1,1
24.004017920,1,0
24.004035320,1,1
24.004052680,1,0
24.004061360,1,1
24.004070040,1,0
24.004078720,1,1
24.004087400,1,0
24.004104760,1,1
24.004113440,1,0
24.004122120,1,1
24.004139480,1,0
24.004148160,1,1
24.004156840,1,0
24.004174200,1,1
24.004200280,1,0
24.004208960,1,1
24.004226320,1,0
24.004235000,1,1
24.004243680,1,0
24.004252360,1,1
24.004278400,1,0
24.004295760,1,1
24.004313120,1,0
24.004321840,1,1
24.004330480,1,0
24.004382600,1,1
24.004391280,1,0
24.004408640,1,1
24.004417320,1,0
24.004426000,1,1
24.004434680,1,0
24.004443360,1,1
24.004452040,1,0
24.004469400,1,1
24.004486800,1,0
24.004495480,1,1
24.004504120,1,0
24.004530200,1,1
24.004538880,1,0
24.004547560,1,1
24.004573600,1,0
24.004582280,1,1
24.004590960,1,0
24.004625680,1,1
24.004634400,1,0
24.004643040,1,1
24.004660440,1,0
24.004669120,1,1
24.004677760,1,0
24.004721200,1,1
24.004747240,1,0
24.004755920,1,1
24.004764600,1,0
24.004781960,1,1
24.004790640,1,0
24.004808000,1,1
24.004834080,1,0
24.004842760,1,1
24.004851400,1,0
24.004860120,1,1
24.004868800,1,0
24.004886160,1,1
24.004894840,1,0
24.004903520,1,1
24.004920880,1,0
24.004929560,1,1
24.004938240,1,0
24.004946920,1,1
24.004955600,1,0
24.004964280,1,1
24.004981680,1,0
24.004990320,1,1
24.005007720,1,0
24.005016400,1,1
24.005025080,1,0
24.005033760,1,1
24.005042440,1,0
24.005051120,1,1
24.005059800,1,0
24.005077160,1,1
24.005094520,1,0
24.005103200,1,1
24.005111880,1,0
24.005163960,1,1
24.005172680,1,0
24.005190040,1,1
24.005198720,1,0
24.005207400,1,1
24.005216080,1,0
24.005233440,1,1
24.005242120,1,0
24.005250800,1,1
24.005268160,1,0
24.005276840,1,1
24.005285520,1,0
24.005302880,1,1
24.005328960,1,0
24.005337600,1,1
24.005355000,1,0
24.005363680,1,1
24.005372360,1,0
24.005424440,1,1
24.005433120,1,0
24.005450480,1,1
24.005459160,1,0
24.005467880,1,1
24.005502600,1,0
24.005511240,1,1
24.005519960,1,0
24.005537320,1,1
24.005546000,1,0
24.005554680,1,1
24.005572040,1,0
24.005598080,1,1
24.005615440,1,0
24.005624120,1,1
24.005632840,1,0
24.005667560,1,1
24.005676240,1,0
24.005684880,1,1
24.005702280,1,0
24.005710960,1,1
24.005719640,1,0
24.005728320,1,1
24.005763040,1,0
24.005771720,1,1
24.005789080,1,0
24.005797760,1,1
24.005806480,1,0
24.005815160,1,1
24.005832520,1,0
24.005849880,1,1
24.005875920,1,0
24.005884600,1,1
24.005893280,1,0
24.005901960,1,1
24.005910640,1,0
24.005919320,1,1
24.005928000,1,0
24.005945360,1,1
24.005962720,1,0
24.005971400,1,1
24.005980120,1,0
24.005997440,1,1
24.006023520,1,0
24.006032200,1,1
24.006049560,1,0
24.006058240,1,1
24.006066920,1,0
24.006084280,1,1
24.006110320,1,0
24.006119000,1,1
24.006127720,1,0
24.006145040,1,1
24.006153760,1,0
24.006171080,1,1
24.006179800,1,0
24.006188480,1,1
24.006197160,1,0
24.006231880,1,1
24.139654560,1,0
24.139671920,1,1
24.139680600,1,0
24.139689280,1,1
24.139697960,1,0
24.139732680,1,1
24.207374640,1,0
24.207383320,1,1
24.207392000,1,0
24.207400680,1,1
24.207435400,1,0
24.207452760,1,1
24.207461480,1,0
24.207470120,1,1
24.207478800,1,0
24.207487480,1,1
24.207522240,1,0
24.207539600,1,1
24.207548280,1,0
24.207556960,1,1
24.207565640,1,0
24.207574320,1,1
24.207609040,1,0
24.207626400,1,1
24.207635120,1,0
24.207643760,1,1
24.207652440,1,0
24.207661160,1,1
24.207695880,1,0
24.207713240,1,1
24.207721920,1,0
24.207730600,1,1
24.207739280,1,0
24.207747960,1,1
24.207782680,1,0
24.207800040,1,1
24.207808760,1,0
24.207817400,1,1
24.207826120,1,0
24.207834800,1,1
24.207869520,1,0
24.207886880,1,1
24.207895560,1,0
24.207904240,1,1
24.207912920,1,0
24.207921600,1,1
24.207956320,1,0
24.207973680,1,1
24.207982400,1,0
24.207991040,1,1
24.207999760,1,0
24.208008440,1,1
24.208043160,1,0
24.208060520,1,1
24.208069200,1,0
24.208077880,1,1
24.208086560,1,0
24.208095240,1,1
24.208129960,1,0
24.208147320,1,1
24.208156040,1,0
24.208164680,1,1
24.208173400,1,0
24.208182080,1,1
24.208216800,1,0
24.208234160,1,1
24.208242840,1,0
24.208251520,1,1
24.208260200,1,0
24.208268880,1,1
24.208303600,1,0
24.208321000,1,1
24.208329680,1,0
24.208338320,1,1
24.208347040,1,0
24.208355720,1,1
24.208390440,1,0
24.208407800,1,1
24.208416480,1,0
24.208425160,1,1
24.208433880,1,0
24.208442520,1,1
24.208477240,1,0
24.208494640,1,1
24.208503320,1,0
24.208511960,1,1
24.208520680,1,0
24.208529360,1,1
24.208564080,1,0
24.208581440,1,1
24.208590120,1,0
24.208598800,1,1
24.208607520,1,0
24.208616160,1,1
24.208650880,1,0
24.208668280,1,1
24.208676960,1,0
24.208685640,1,1
24.208694320,1,0
24.208703000,1,1
24.208737720,1,0
24.208755080,1,1
24.208763760,1,0
24.208772440,1,1
24.208781160,1,0
24.208789800,1,1
24.208824560,1,0
24.208841920,1,1
24.208850600,1,0
24.208859280,1,1
24.208867960,1,0
24.208876640,1,1
24.208911360,1,0
24.208928720,1,1
24.208937400,1,0
24.208946080,1,1
24.208954800,1,0
24.208963440,1,1
24.208998200,1,0
24.209015560,1,1
24.209024240,1,0
24.209032920,1,1
24.209041600,1,0
24.209050280,1,1
24.209085000,1,0
24.209102360,1,1
24.209111040,1,0
24.209119720,1,1
24.209128440,1,0
24.209137080,1,1
24.209171840,1,0
24.209189200,1,1
24.209197880,1,0
24.209206560,1,1
24.209215240,1,0
24.209223920,1,1
24.209258640,1,0
24.209276000,1,1
24.209284680,1,0
24.209293400,1,1
24.209302080,1,0
24.209310720,1,1
24.209345480,1,0
24.209362840,1,1
24.209371520,1,0
24.209380200,1,1
24.209388880,1,0
24.209397560,1,1
24.209432320,1,0
24.209449640,1,1
24.209458360,1,0
24.209467040,1,1
24.209475720,1,0
24.209484360,1,1
24.209519120,1,0
24.209536480,1,1
24.209545160,1,0
24.209553840,1,1
24.209562520,1,0
24.209571200,1,1
24.209605960,1,0
24.209623280,1,1
24.209632000,1,0
24.209640680,1,1
24.209649360,1,0
24.209658040,1,1
24.209692760,1,0
24.209710120,1,1
24.209718800,1,0
24.209727480,1,1
24.209736160,1,0
24.209744840,1,1
24.209779600,1,0
24.209796920,1,1
24.209805640,1,0
24.209814320,1,1
24.209823000,1,0
24.209831680,1,1
24.209866400,1,0
24.209883760,1,1
24.209892440,1,0
24.209901120,1,1
24.209909800,1,0
24.209918480,1,1
24.209953240,1,0
24.209970560,1,1
24.209979280,1,0
24.209987960,1,1
24.209996640,1,0
24.210005320,1,1
24.210040040,1,0
24.210057400,1,1
24.210066120,1,0
24.210074760,1,1
24.210083440,1,0
24.210092120,1,1
24.210126880,1,0
24.210144200,1,1
24.210152920,1,0
24.210161600,1,1
24.210170280,1,0
24.210178960,1,1
24.210213680,1,0
24.210231040,1,1
24.210239760,1,0
24.210248400,1,1
24.210257080,1,0
24.210265760,1,1
24.210300520,1,0
24.210317880,1,1
24.210326560,1,0
24.210335240,1,1
24.210343920,1,0
24.210352600,1,1
24.210387320,1,0
24.210404680,1,1
24.210413400,1,0
24.210422040,1,1
24.210430720,1,0
24.210439440,1,1
24.210474160,1,0
24.210491520,1,1
24.210500200,1,0
24.210508880,1,1
24.210517560,1,0
24.210526240,1,1
24.210560960,1,0
24.210578320,1,1
24.210587040,1,0
24.210595680,1,1
24.210604400,1,0
24.210613080,1,1
24.210647800,1,0
24.210665160,1,1
24.210673840,1,0
24.210691200,1,1
24.210699880,1,0
24.210708560,1,1
24.210717240,1,0
24.210751960,1,1
24.311305160,1,0
24.311313840,1,1
24.311322560,1,0
24.311331200,1,1
24.311365960,1,0
24.311383320,1,1
24.311392000,1,0
24.311444080,1,1
24.311452760,1,0
24.311470120,1,1
24.311478800,1,0
24.311487520,1,1
24.311513560,1,0
24.311539600,1,1
24.311548280,1,0
24.311556960,1,1
24.311565640,1,0
24.311574320,1,1
24.311583000,1,0
24.311617720,1,1
24.311635120,1,0
24.311643760,1,1
24.311652480,1,0
24.311678480,1,1
24.311695880,1,0
24.311704560,1,1
24.311721920,1,0
24.311730600,1,1
24.311739280,1,0
24.311747960,1,1
24.311756640,1,0
24.311791360,1,1
24.311808760,1,0
24.311817400,1,1
24.311826120,1,0
24.311860840,1,1
24.311895560,1,0
24.311904240,1,1
24.311912920,1,0
24.311921600,1,1
24.311930280,1,0
24.311947640,1,1
24.311982400,1,0
24.311991040,1,1
24.311999760,1,0
24.312051840,1,1
24.312060520,1,0
24.312077880,1,1
24.312086560,1,0
24.312095240,1,1
24.312121320,1,0
24.312147360,1,1
24.312156040,1,0
24.312164680,1,1
24.312173400,1,0
24.312182080,1,1
24.312190760,1,0
24.312225480,1,1
24.312242840,1,0
24.312251520,1,1
24.312260240,1,0
24.312286240,1,1
24.312294960,1,0
24.312303600,1,1
24.312329680,1,0
24.312338320,1,1
24.312347040,1,0
24.312355720,1,1
24.312364400,1,0
24.312373080,1,1
24.312381760,1,0
24.312399120,1,1
24.312416480,1,0
24.312425160,1,1
24.312433880,1,0
24.312442520,1,1
24.312468600,1,0
24.312477240,1,1
24.312503320,1,0
24.312512000,1,1
24.312520680,1,0
24.312529360,1,1
24.312538040,1,0
24.312572760,1,1
24.312590120,1,0
24.312598800,1,1
24.312607520,1,0
24.312616160,1,1
24.312624840,1,0
24.312642240,1,1
24.312676960,1,0
24.312685640,1,1
24.312694320,1,0
24.312746400,1,1
24.312755080,1,0
24.312772440,1,1
24.312781160,1,0
24.312798480,1,1
24.312824560,1,0
24.312841920,1,1
24.312850600,1,0
24.312859280,1,1
24.312867960,1,0
24.312876640,1,1
24.312885320,1,0
24.312894000,1,1
24.312902680,1,0
24.312920040,1,1
24.312937400,1,0
24.312946080,1,1
24.312954800,1,0
24.312980840,1,1
24.312989520,1,0
24.312998200,1,1
24.313024240,1,0
24.313032920,1,1
24.313041600,1,0
24.313050280,1,1
24.313076320,1,0
24.313085000,1,1
24.313111040,1,0
24.313119760,1,1
24.313128440,1,0
24.313137080,1,1
24.313171840,1,0
24.313180520,1,1
24.313197880,1,0
24.313206560,1,1
24.313215240,1,0
24.313232600,1,1
24.313241280,1,0
24.313258640,1,1
24.313284720,1,0
24.313293400,1,1
24.313302080,1,0
24.313310720,1,1
24.313328120,1,0
24.313336800,1,1
24.313345480,1,0
24.313354160,1,1
24.313371520,1,0
24.313380200,1,1
24.313388880,1,0
24.313441000,1,1
24.313449640,1,0
24.313467040,1,1
24.313475720,1,0
24.313484400,1,1
24.313493080,1,0
24.313510440,1,1
24.313519120,1,0
24.313536480,1,1
24.313545160,1,0
24.313553840,1,1
24.313562520,1,0
24.313579880,1,1
24.313605960,1,0
24.313614640,1,1
24.313632000,1,0
24.313640680,1,1
24.313649360,1,0
24.313666720,1,1
24.313684080,1,0
